POSITIONS,UNIQUE ID,ID TYPE,NAME,POSITION UNITS,PORTFOLIO,PRICE,CURRENCY
,302227_00000524 - Forex Leg CHF,ISIN,302227_00000524 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_US02376UAA34_USD,ISIN,CX_US02376UAA34_USD,100,Fixed Amortizing Bond,,USD
,CX_XS1077584024_EUR,ISIN,CX_XS1077584024_EUR,100,Fixed Rate Bond,,USD
,CX_JP3626800001_TYO,ISIN,CX_JP3626800001_TYO,100,Common Stock,,USD
,CX_FI0009014377_HEX,ISIN,CX_FI0009014377_HEX,100,Common Stock,,USD
,CX_US14912L4D09_USD,ISIN,CX_US14912L4D09_USD,100,Fixed Rate Bond,,USD
,CX_JP3822000000_TYO,ISIN,CX_JP3822000000_TYO,100,Common Stock,,USD
,CX_CH0126455226_CHF,ISIN,CX_CH0126455226_CHF,100,Fixed Rate Bond,,USD
,CX_KR7181710005_KSC,ISIN,CX_KR7181710005_KSC,100,Common Stock,,USD
,CX_CA01626P4033_CAQ,ISIN,CX_CA01626P4033_CAQ,100,Common Stock,,USD
,CX_CH0328599235_CHF,ISIN,CX_CH0328599235_CHF,100,Fixed Rate Bond,,USD
,CX_FR0005691656_PAR,ISIN,CX_FR0005691656_PAR,100,Common Stock,,USD
,CX_US25179SAD27_USD,ISIN,CX_US25179SAD27_USD,100,Fixed Rate Bond,,USD
,302227_00000681 - Forex Leg GBP,ISIN,302227_00000681 - Forex Leg GBP,100,Fixed Rate Bond,,USD
,CX_XS1053449028_GBP,ISIN,CX_XS1053449028_GBP,100,Fixed Rate Bond,,USD
,CX_XS1321405968_EUR,ISIN,CX_XS1321405968_EUR,100,Fixed Rate Bond,,USD
,CX_XS1107731702_EUR,ISIN,CX_XS1107731702_EUR,100,Fixed Rate Bond,,USD
,CX_FR0013218393_EUR,ISIN,CX_FR0013218393_EUR,100,Interest Rate Index Linked Note,,USD
,CX_SE0007100581_STO,ISIN,CX_SE0007100581_STO,100,Common Stock,,USD
,CX_US24422EQV47_USD,ISIN,CX_US24422EQV47_USD,100,Fixed Rate Bond,,USD
,CX_XS0897406814_EUR-Fix,ISIN,CX_XS0897406814_EUR-Fix,100,Fixed Rate Bond,,USD
,CX_FR0013248465_EUR,ISIN,CX_FR0013248465_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US615369AA32_USD,ISIN,CX_US615369AA32_USD,100,Fixed Rate Bond,,USD
,CX_US1124631045_NYQ,ISIN,CX_US1124631045_NYQ,100,Common Stock,,USD
,CX_TH0375010Z14_SET,ISIN,CX_TH0375010Z14_SET,100,Common Stock,,USD
,85026_00004081 - Forex Leg CHF,ISIN,85026_00004081 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1109836038_EUR-Float,ISIN,CX_XS1109836038_EUR-Float,100,Interest Rate Index Linked Note,,USD
,CX_USG8200TAF78_USD,ISIN,CX_USG8200TAF78_USD,100,Fixed Rate Bond,,USD
,69312_00036521 - Forex Leg USD,ISIN,69312_00036521 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US928668AH55_USD,ISIN,CX_US928668AH55_USD,100,Fixed Rate Bond,,USD
,CX_XS0860561942_GBP,ISIN,CX_XS0860561942_GBP,100,Fixed Rate Bond,,USD
,CX_US0865161014_NYQ,ISIN,CX_US0865161014_NYQ,100,Common Stock,,USD
,CX_US806854AD77_USD,ISIN,CX_US806854AD77_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1492580516_EUR-Float,ISIN,CX_XS1492580516_EUR-Float,100,Interest Rate Index Linked Note,,USD
,302226_00000670 - Forex Leg CHF,ISIN,302226_00000670 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,69313_00033605 - Forex Leg USD,ISIN,69313_00033605 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US412822AE80_USD,ISIN,CX_US412822AE80_USD,100,Interest Rate Index Linked Note,,USD
,CX_US743756AB40_USD,ISIN,CX_US743756AB40_USD,100,Interest Rate Index Linked Note,,USD
,CX_US17401QAD34_USD,ISIN,CX_US17401QAD34_USD,100,Interest Rate Index Linked Note,,USD
,CX_FR0011911239_EUR,ISIN,CX_FR0011911239_EUR,100,Fixed Rate Bond,,USD
,CX_US478375AE82_USD,ISIN,CX_US478375AE82_USD,100,Fixed Rate Bond,,USD
,CX_US247367BH79_USD,ISIN,CX_US247367BH79_USD,100,Fixed Amortizing Bond,,USD
,CX_TW0001229003_TAI,ISIN,CX_TW0001229003_TAI,100,Common Stock,,USD
,CX_US099724AH99_USD,ISIN,CX_US099724AH99_USD,100,Interest Rate Index Linked Note,,USD
,CX_US53117CAS17_USD,ISIN,CX_US53117CAS17_USD,100,Interest Rate Index Linked Note,,USD
,CX_TRAASELS91H2_IST,ISIN,CX_TRAASELS91H2_IST,100,Common Stock,,USD
,CX_JP3820000002_TYO,ISIN,CX_JP3820000002_TYO,100,Common Stock,,USD
,CX_US3208671046_NSQ,ISIN,CX_US3208671046_NSQ,100,Common Stock,,USD
,CX_CH0123794684_CHF,ISIN,CX_CH0123794684_CHF,100,Fixed Rate Bond,,USD
,56086_00017294 - Forex Leg CHF,ISIN,56086_00017294 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_AU000000WES1_ASX,ISIN,CX_AU000000WES1_ASX,100,Common Stock,,USD
,CX_US20030NBR17_USD,ISIN,CX_US20030NBR17_USD,100,Interest Rate Index Linked Note,,USD
,CX_US832696AP30_USD,ISIN,CX_US832696AP30_USD,100,Fixed Rate Bond,,USD
,CX_US35802XAA19_USD,ISIN,CX_US35802XAA19_USD,100,Fixed Rate Bond,,USD
,CX_XS0600056641_EUR,ISIN,CX_XS0600056641_EUR,100,Fixed Rate Bond,,USD
,CX_US020002AZ47_USD,ISIN,CX_US020002AZ47_USD,100,Fixed Rate Bond,,USD
,CX_US931142CK74_USD,ISIN,CX_US931142CK74_USD,100,Fixed Rate Bond,,USD
,66180_00003007 - Forex Leg EUR,ISIN,66180_00003007 - Forex Leg EUR,100,Fixed Rate Bond,,USD
,CX_US5218652049_NYQ,ISIN,CX_US5218652049_NYQ,100,Common Stock,,USD
,CX_US58933YAC93_USD,ISIN,CX_US58933YAC93_USD,100,Fixed Rate Bond,,USD
,CX_CH0299477353_CHF,ISIN,CX_CH0299477353_CHF,100,Fixed Rate Bond,,USD
,CX_XS1051857156_GBP,ISIN,CX_XS1051857156_GBP,100,Fixed Rate Bond,,USD
,CX_KR7207940008_KSC,ISIN,CX_KR7207940008_KSC,100,Common Stock,,USD
,CX_US14912L6R76_USD,ISIN,CX_US14912L6R76_USD,100,Fixed Rate Bond,,USD
,CX_US65336K1034_NSQ,ISIN,CX_US65336K1034_NSQ,100,Common Stock,,USD
,CX_CH0319416126_CHF,ISIN,CX_CH0319416126_CHF,100,Fixed Rate Bond,,USD
,CX_US88167AAE10_USD,ISIN,CX_US88167AAE10_USD,100,Fixed Rate Bond,,USD
,CX_US548661DH71_USD,ISIN,CX_US548661DH71_USD,100,Interest Rate Index Linked Note,,USD
,CX_JP3242800005_TYO,ISIN,CX_JP3242800005_TYO,100,Common Stock,,USD
,CX_US912828N225_USD,ISIN,CX_US912828N225_USD,100,Fixed Rate Bond,,USD
,CX_XS1145526585_EUR,ISIN,CX_XS1145526585_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US902494AX19_USD,ISIN,CX_US902494AX19_USD,100,Interest Rate Index Linked Note,,USD
,CX_US6826801036_NYQ,ISIN,CX_US6826801036_NYQ,100,Common Stock,,USD
,CX_XS1255436187_EUR,ISIN,CX_XS1255436187_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US21688AAE29_USD,ISIN,CX_US21688AAE29_USD,100,Fixed Rate Bond,,USD
,CX_CA85472N1096_CAQ,ISIN,CX_CA85472N1096_CAQ,100,Common Stock,,USD
,CX_US20825UAC80_USD,ISIN,CX_US20825UAC80_USD,100,Fixed Rate Bond,,USD
,CX_US855244AF63_USD,ISIN,CX_US855244AF63_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1028941117_EUR,ISIN,CX_XS1028941117_EUR,100,Interest Rate Index Linked Note,,USD
,CX_NL0000009082_AEX,ISIN,CX_NL0000009082_AEX,100,Common Stock,,USD
,CX_US1510201049_NSQ,ISIN,CX_US1510201049_NSQ,100,Common Stock,,USD
,Market_Index_.HSI,ISIN,Market_Index_.HSI,100,Market Index,,USD
,CX_US887317AE51_USD,ISIN,CX_US887317AE51_USD,100,Fixed Rate Bond,,USD
,CX_INE790G01031_NSI,ISIN,CX_INE790G01031_NSI,100,Common Stock,,USD
,CX_US9291601097_NYQ,ISIN,CX_US9291601097_NYQ,100,Common Stock,,USD
,CX_TW0003552006_TWO,ISIN,CX_TW0003552006_TWO,100,Common Stock,,USD
,CX_US912810RS96_USD,ISIN,CX_US912810RS96_USD,100,Fixed Rate Bond,,USD
,CX_CH0338330423_CHF,ISIN,CX_CH0338330423_CHF,100,Fixed Rate Bond,,USD
,CX_XS0436059843_GBP,ISIN,CX_XS0436059843_GBP,100,Fixed Rate Bond,,USD
,CX_US912810EG95_USD,ISIN,CX_US912810EG95_USD,100,Fixed Rate Bond,,USD
,CX_CA07813ZBA18_CAD,ISIN,CX_CA07813ZBA18_CAD,100,Fixed Rate Bond,,USD
,CX_US126117AT75_USD,ISIN,CX_US126117AT75_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0020498645_CHF,ISIN,CX_CH0020498645_CHF,100,Fixed Rate Bond,,USD
,CX_US85440KAA25_USD,ISIN,CX_US85440KAA25_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS0918754895_EUR,ISIN,CX_XS0918754895_EUR,100,Fixed Rate Bond,,USD
,CX_KR7035250000_KSC,ISIN,CX_KR7035250000_KSC,100,Common Stock,,USD
,CX_US12189LAM37_USD,ISIN,CX_US12189LAM37_USD,100,Interest Rate Index Linked Note,,USD
,CX_BE0003678894_BRU,ISIN,CX_BE0003678894_BRU,100,Common Stock,,USD
,CX_CNE100000X69_HKG,ISIN,CX_CNE100000X69_HKG,100,Common Stock,,USD
,CX_XS0801636902_EUR,ISIN,CX_XS0801636902_EUR,100,Fixed Rate Bond,,USD
,CX_PHY806761029_PHS,ISIN,CX_PHY806761029_PHS,100,Common Stock,,USD
,CX_US1488061029_NYQ,ISIN,CX_US1488061029_NYQ,100,Common Stock,,USD
,CX_US20453KAA34_USD,ISIN,CX_US20453KAA34_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0117615374_CHF,ISIN,CX_CH0117615374_CHF,100,Fixed Rate Bond,,USD
,CX_GB00B15KXN58_LSE,ISIN,CX_GB00B15KXN58_LSE,100,Common Stock,,USD
,CX_JP3131090007_TYO,ISIN,CX_JP3131090007_TYO,100,Common Stock,,USD
,CX_US1404751042_NYQ,ISIN,CX_US1404751042_NYQ,100,Common Stock,,USD
,CX_XS1218287230_EUR,ISIN,CX_XS1218287230_EUR,100,Fixed Rate Bond,,USD
,302226_00000610 - Forex Leg EUR,ISIN,302226_00000610 - Forex Leg EUR,100,Fixed Rate Bond,,USD
,CX_FR0012969038_EUR,ISIN,CX_FR0012969038_EUR,100,Interest Rate Index Linked Note,,USD
,CX_GB00BDSFG982_NYQ,ISIN,CX_GB00BDSFG982_NYQ,100,Common Stock,,USD
,CX_US48716P1084_NSQ,ISIN,CX_US48716P1084_NSQ,100,Common Stock,,USD
,CX_US959802AP40_USD,ISIN,CX_US959802AP40_USD,100,Fixed Rate Bond,,USD
,CX_US73755LAK35_USD,ISIN,CX_US73755LAK35_USD,100,Fixed Rate Bond,,USD
,302587_00000417 - Forex Leg CHF,ISIN,302587_00000417 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_US92763W1036_NYQ,ISIN,CX_US92763W1036_NYQ,100,Common Stock,,USD
,CX_US61746BEA08_USD,ISIN,CX_US61746BEA08_USD,100,Fixed Rate Bond,,USD
,CX_US9814751064_NYQ,ISIN,CX_US9814751064_NYQ,100,Common Stock,,USD
,CX_GB00B058DQ55_GBP,ISIN,CX_GB00B058DQ55_GBP,100,Fixed Rate Bond,,USD
,302287_00000306 - Forex Leg CHF,ISIN,302287_00000306 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1237246316_EUR,ISIN,CX_XS1237246316_EUR,100,Interest Rate Index Linked Note,,USD
,CX_TW0008341009_TAI,ISIN,CX_TW0008341009_TAI,100,Common Stock,,USD
,CX_US89236TCU79_USD,ISIN,CX_US89236TCU79_USD,100,Fixed Rate Bond,,USD
,69312_00037158 - Forex Leg USD,ISIN,69312_00037158 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US92343VAF13_USD,ISIN,CX_US92343VAF13_USD,100,Fixed Rate Bond,,USD
,CX_US17252MAN02_USD,ISIN,CX_US17252MAN02_USD,100,Interest Rate Index Linked Note,,USD
,CX_TW0001604007_TAI,ISIN,CX_TW0001604007_TAI,100,Common Stock,,USD
,CX_CA07813ZBK99_CAD,ISIN,CX_CA07813ZBK99_CAD,100,Fixed Rate Bond,,USD
,CX_US665859AS34_USD-Float,ISIN,CX_US665859AS34_USD-Float,100,Interest Rate Index Linked Note,,USD
,CX_XS0218526274_GBP,ISIN,CX_XS0218526274_GBP,100,Fixed Rate Bond,,USD
,CX_XS1529838085_EUR,ISIN,CX_XS1529838085_EUR,100,Fixed Rate Bond,,USD
,CX_US037833AJ95_USD,ISIN,CX_US037833AJ95_USD,100,Fixed Rate Bond,,USD
,CX_XS1428773763_EUR,ISIN,CX_XS1428773763_EUR,100,Interest Rate Index Linked Note,,USD
,CX_AU000000BEN6_ASX,ISIN,CX_AU000000BEN6_ASX,100,Common Stock,,USD
,CX_KR7003540002_KSC,ISIN,CX_KR7003540002_KSC,100,Common Stock,,USD
,CX_US15089QAC87_USD,ISIN,CX_US15089QAC87_USD,100,Fixed Rate Bond,,USD
,CX_XS0715454079_GBP,ISIN,CX_XS0715454079_GBP,100,Fixed Rate Bond,,USD
,CX_INE933K01021_NSI,ISIN,CX_INE933K01021_NSI,100,Common Stock,,USD
,CX_USY20721BG36_USD,ISIN,CX_USY20721BG36_USD,100,Fixed Rate Bond,,USD
,CX_NL0011896857_EUR,ISIN,CX_NL0011896857_EUR,100,Fixed Rate Bond,,USD
,CX_US224044BY29_USD,ISIN,CX_US224044BY29_USD,100,Fixed Rate Bond,,USD
,CX_IE00BJ3V9050_NSQ,ISIN,CX_IE00BJ3V9050_NSQ,100,Common Stock,,USD
,CX_USG8185TAB55_USD,ISIN,CX_USG8185TAB55_USD,100,Fixed Rate Bond,,USD
,HB86888 FX Forward AUD,ISIN,HB86888 FX Forward AUD,100,Fixed Rate Bond,,USD
,CX_US927804FL36_USD,ISIN,CX_US927804FL36_USD,100,Interest Rate Index Linked Note,,USD
,CX_US80685PAA66_USD,ISIN,CX_US80685PAA66_USD,100,Interest Rate Index Linked Note,,USD
,CX_US5260571048_NYQ,ISIN,CX_US5260571048_NYQ,100,Common Stock,,USD
,CX_GB00BQQMCJ47_LSE,ISIN,CX_GB00BQQMCJ47_LSE,100,Common Stock,,USD
,CX_US695114BT48_USD,ISIN,CX_US695114BT48_USD,100,Fixed Rate Bond,,USD
,CX_KR7139130009_KSC,ISIN,CX_KR7139130009_KSC,100,Common Stock,,USD
,CX_JP3634600005_TYO,ISIN,CX_JP3634600005_TYO,100,Common Stock,,USD
,CX_CA02215R1073_CAQ,ISIN,CX_CA02215R1073_CAQ,100,Common Stock,,USD
,CX_US29084Q1004_NYQ,ISIN,CX_US29084Q1004_NYQ,100,Common Stock,,USD
,CX_US573284AQ94_USD,ISIN,CX_US573284AQ94_USD,100,Interest Rate Index Linked Note,,USD
,CX_RU0009046452_MCX,ISIN,CX_RU0009046452_MCX,100,Common Stock,,USD
,CX_KR7000060004_KSC,ISIN,CX_KR7000060004_KSC,100,Common Stock,,USD
,69312_00036985 - Forex Leg USD,ISIN,69312_00036985 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US00206RAG74_USD,ISIN,CX_US00206RAG74_USD,100,Fixed Rate Bond,,USD
,CX_XS1596740453_EUR,ISIN,CX_XS1596740453_EUR,100,Interest Rate Index Linked Note,,USD
,CX_INE017A01032_NSI,ISIN,CX_INE017A01032_NSI,100,Common Stock,,USD
,CX_XS1564337993_EUR,ISIN,CX_XS1564337993_EUR,100,Fixed Rate Bond,,USD
,CX_KR7214320004_KSC,ISIN,CX_KR7214320004_KSC,100,Common Stock,,USD
,CX_US96950FAN42_USD,ISIN,CX_US96950FAN42_USD,100,Interest Rate Index Linked Note,,USD
,CX_US042735BD16_USD,ISIN,CX_US042735BD16_USD,100,Interest Rate Index Linked Note,,USD
,CX_US61945CAE30_USD,ISIN,CX_US61945CAE30_USD,100,Interest Rate Index Linked Note,,USD
,CX_CA34527ABD15_CAD,ISIN,CX_CA34527ABD15_CAD,100,Fixed Rate Bond,,USD
,CX_XS1527556192_EUR,ISIN,CX_XS1527556192_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US743674AX19_USD,ISIN,CX_US743674AX19_USD,100,Fixed Rate Bond,,USD
,CX_DE000A111338_GER,ISIN,CX_DE000A111338_GER,100,Common Stock,,USD
,CX_US9699041011_NYQ,ISIN,CX_US9699041011_NYQ,100,Common Stock,,USD
,CX_US8782371061_NSQ,ISIN,CX_US8782371061_NSQ,100,Common Stock,,USD
,CX_ID1000132202_JKT,ISIN,CX_ID1000132202_JKT,100,Common Stock,,USD
,66179_00004046 - Forex Leg USD,ISIN,66179_00004046 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US097023BA22_USD,ISIN,CX_US097023BA22_USD,100,Fixed Rate Bond,,USD
,CX_JP3870400003_TYO,ISIN,CX_JP3870400003_TYO,100,Common Stock,,USD
,CX_US05567SAA06_USD-Fix,ISIN,CX_US05567SAA06_USD-Fix,100,Fixed Rate Bond,,USD
,CX_XS1068765418_EUR,ISIN,CX_XS1068765418_EUR,100,Fixed Rate Bond,,USD
,CX_TH0465010013_SET,ISIN,CX_TH0465010013_SET,100,Common Stock,,USD
,CX_US3364331070_NSQ,ISIN,CX_US3364331070_NSQ,100,Common Stock,,USD
,CX_FR0011769090_EUR,ISIN,CX_FR0011769090_EUR,100,Fixed Rate Bond,,USD
,CX_US0383361039_NYQ,ISIN,CX_US0383361039_NYQ,100,Common Stock,,USD
,CX_FI4000062385_HEX,ISIN,CX_FI4000062385_HEX,100,Common Stock,,USD
,CX_CH0117940640_CHF,ISIN,CX_CH0117940640_CHF,100,Fixed Rate Bond,,USD
,CASEY2,ISIN,CASEY2,100,Fixed Rate Bond,,USD
,CX_US00507VAN91_USD,ISIN,CX_US00507VAN91_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1551001768_USD,ISIN,CX_XS1551001768_USD,100,Fixed Rate Bond,,USD
,CX_US46146L1017_NSQ,ISIN,CX_US46146L1017_NSQ,100,Common Stock,,USD
,CX_US912810EL80_USD,ISIN,CX_US912810EL80_USD,100,Fixed Rate Bond,,USD
,CX_CH0249088136_CHF,ISIN,CX_CH0249088136_CHF,100,Fixed Rate Bond,,USD
,CX_US7677541044_NYQ,ISIN,CX_US7677541044_NYQ,100,Common Stock,,USD
,CX_US594918AD65_USD,ISIN,CX_US594918AD65_USD,100,Fixed Rate Bond,,USD
,CX_US06053FAA75_USD,ISIN,CX_US06053FAA75_USD,100,Fixed Rate Bond,,USD
,CX_XS1369614034_EUR,ISIN,CX_XS1369614034_EUR,100,Fixed Rate Bond,,USD
,KEYERA,ISIN,KEYERA,100,Fixed Rate Bond,,USD
,CX_US1475281036_NSQ,ISIN,CX_US1475281036_NSQ,100,Common Stock,,USD
,CX_ID1000099807_JKT,ISIN,CX_ID1000099807_JKT,100,Common Stock,,USD
,CX_US35802XAJ28_USD,ISIN,CX_US35802XAJ28_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS0608392550_EUR-Fix,ISIN,CX_XS0608392550_EUR-Fix,100,Fixed Rate Bond,,USD
,CX_US46625HHL78_USD,ISIN,CX_US46625HHL78_USD,100,Fixed Rate Bond,,USD
,CX_CH0022566175_CHF,ISIN,CX_CH0022566175_CHF,100,Fixed Rate Bond,,USD
,CX_US912810QK79_USD,ISIN,CX_US912810QK79_USD,100,Fixed Rate Bond,,USD
,CX_US171340AJ15_USD,ISIN,CX_US171340AJ15_USD,100,Interest Rate Index Linked Note,,USD
,CX_US05531FAX15_USD,ISIN,CX_US05531FAX15_USD,100,Interest Rate Index Linked Note,,USD
,CX_SE0007185418_STO,ISIN,CX_SE0007185418_STO,100,Common Stock,,USD
,CX_XS1115490523_EUR,ISIN,CX_XS1115490523_EUR,100,Interest Rate Index Linked Note,,USD
,CX_XS1142279782_EUR,ISIN,CX_XS1142279782_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US466313AD59_USD,ISIN,CX_US466313AD59_USD,100,Fixed Rate Bond,,USD
,CX_US037833AZ38_USD,ISIN,CX_US037833AZ38_USD,100,Fixed Rate Bond,,USD
,CX_XS0828724004_EUR,ISIN,CX_XS0828724004_EUR,100,Fixed Rate Bond,,USD
,CX_US6673401039_NSQ,ISIN,CX_US6673401039_NSQ,100,Common Stock,,USD
,301309_00000634 - Forex Leg EUR,ISIN,301309_00000634 - Forex Leg EUR,100,Fixed Rate Bond,,USD
,CX_US031162CM01_USD,ISIN,CX_US031162CM01_USD,100,Fixed Rate Bond,,USD
,CX_US9297401088_NYQ,ISIN,CX_US9297401088_NYQ,100,Common Stock,,USD
,CX_US83408W1036_NSQ,ISIN,CX_US83408W1036_NSQ,100,Common Stock,,USD
,66179_00003905 - Forex Leg USD,ISIN,66179_00003905 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US5381461012_NSQ,ISIN,CX_US5381461012_NSQ,100,Common Stock,,USD
,CX_CH0276581094_CHF,ISIN,CX_CH0276581094_CHF,100,Fixed Rate Bond,,USD
,CX_US71270QEB86_USD,ISIN,CX_US71270QEB86_USD,100,Interest Rate Index Linked Note,,USD
,CX_KR7004990008_KSC,ISIN,CX_KR7004990008_KSC,100,Common Stock,,USD
,CX_US92936MAD92_USD,ISIN,CX_US92936MAD92_USD,100,Fixed Rate Bond,,USD
,CX_DE0005408884_GER,ISIN,CX_DE0005408884_GER,100,Common Stock,,USD
,CX_US98385XAT37_USD,ISIN,CX_US98385XAT37_USD,100,Fixed Rate Bond,,USD
,CX_US20826FAL04_USD,ISIN,CX_US20826FAL04_USD,100,Fixed Rate Bond,,USD
,CX_XS1512827095_EUR,ISIN,CX_XS1512827095_EUR,100,Fixed Rate Bond,,USD
,CX_GB00BDGTXM47_LSE,ISIN,CX_GB00BDGTXM47_LSE,100,Common Stock,,USD
,CX_US48242W1062_NYQ,ISIN,CX_US48242W1062_NYQ,100,Common Stock,,USD
,CX_US74112D1019_NYQ,ISIN,CX_US74112D1019_NYQ,100,Common Stock,,USD
,CX_US842400FR96_USD,ISIN,CX_US842400FR96_USD,100,Interest Rate Index Linked Note,,USD
,CX_US641423BS64_USD,ISIN,CX_US641423BS64_USD,100,Fixed Rate Bond,,USD
,CX_XS1069836077_EUR,ISIN,CX_XS1069836077_EUR,100,Fixed Rate Bond,,USD
,CX_BRSTNCNTF147_BRL,ISIN,CX_BRSTNCNTF147_BRL,100,Fixed Rate Bond,,USD
,CX_US912828TW07_USD,ISIN,CX_US912828TW07_USD,100,Fixed Rate Bond,,USD
,CX_AU000000CPU5_ASX,ISIN,CX_AU000000CPU5_ASX,100,Common Stock,,USD
,CX_GB00B02L3W35_LSE,ISIN,CX_GB00B02L3W35_LSE,100,Common Stock,,USD
,CX_XS1198677897_EUR,ISIN,CX_XS1198677897_EUR,100,Fixed Rate Bond,,USD
,CX_US912828P873_USD,ISIN,CX_US912828P873_USD,100,Fixed Rate Bond,,USD
,CX_CL0001583070_SGO,ISIN,CX_CL0001583070_SGO,100,Common Stock,,USD
,CX_US02665WBE03_USD,ISIN,CX_US02665WBE03_USD,100,Fixed Rate Bond,,USD
,CX_CH0022723404_CHF,ISIN,CX_CH0022723404_CHF,100,Fixed Rate Bond,,USD
,CX_US168863AW86_USD,ISIN,CX_US168863AW86_USD,100,Fixed Rate Bond,,USD
,CX_DE000A1EWWW0_GER,ISIN,CX_DE000A1EWWW0_GER,100,Common Stock,,USD
,CX_TH0002010Z06_SET,ISIN,CX_TH0002010Z06_SET,100,Common Stock,,USD
,CX_CNE100000Q43_HKG,ISIN,CX_CNE100000Q43_HKG,100,Common Stock,,USD
,CX_KYG040111059_HKG,ISIN,CX_KYG040111059_HKG,100,Common Stock,,USD
,CX_US76720AAF30_USD,ISIN,CX_US76720AAF30_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1055536251_EUR,ISIN,CX_XS1055536251_EUR,100,Fixed Rate Bond,,USD
,CX_SG2C26962630_SES,ISIN,CX_SG2C26962630_SES,100,Common Stock,,USD
,CX_JP3499800005_TYO,ISIN,CX_JP3499800005_TYO,100,Common Stock,,USD
,CX_BRPCARACNPR0_SAO,ISIN,CX_BRPCARACNPR0_SAO,100,Common Stock,,USD
,CX_US907818EC83_USD,ISIN,CX_US907818EC83_USD,100,Interest Rate Index Linked Note,,USD
,56086_00017292 - Forex Leg CHF,ISIN,56086_00017292 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_DE000A2DAHN6_EUR-Float,ISIN,CX_DE000A2DAHN6_EUR-Float,100,Interest Rate Index Linked Note,,USD
,CX_US38141GRD87_USD,ISIN,CX_US38141GRD87_USD,100,Fixed Rate Bond,,USD
,CX_US6821431029_NMQ,ISIN,CX_US6821431029_NMQ,100,Common Stock,,USD
,CX_US143658BA91_USD,ISIN,CX_US143658BA91_USD,100,Fixed Rate Bond,,USD
,CX_RU000A0JS3W6_RUB,ISIN,CX_RU000A0JS3W6_RUB,100,Fixed Rate Bond,,USD
,CX_US00206R1023_NYQ,ISIN,CX_US00206R1023_NYQ,100,Common Stock,,USD
,CX_US715638BA91_PEN,ISIN,CX_US715638BA91_PEN,100,Fixed Rate Bond,,USD
,66179_00004010 - Forex Leg CHF,ISIN,66179_00004010 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_BRSLCEACNOR2_SAO,ISIN,CX_BRSLCEACNOR2_SAO,100,Common Stock,,USD
,CX_US88224Q1076_NSQ,ISIN,CX_US88224Q1076_NSQ,100,Common Stock,,USD
,CX_CA135087B865_CAD,ISIN,CX_CA135087B865_CAD,100,Fixed Rate Bond,,USD
,CX_US716442AH16_USD,ISIN,CX_US716442AH16_USD,100,Fixed Rate Bond,,USD
,CX_PL0000106126_PLN,ISIN,CX_PL0000106126_PLN,100,Fixed Rate Bond,,USD
,CX_US015271AD13_USD,ISIN,CX_US015271AD13_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0292086193_CHF,ISIN,CX_CH0292086193_CHF,100,Fixed Rate Bond,,USD
,CX_US70338P1003_NSQ,ISIN,CX_US70338P1003_NSQ,100,Common Stock,,USD
,CX_US25468PDU75_USD,ISIN,CX_US25468PDU75_USD,100,Fixed Rate Bond,,USD
,CX_US94974BFR69_USD,ISIN,CX_US94974BFR69_USD,100,Fixed Rate Bond,,USD
,CX_US709599AH79_USD,ISIN,CX_US709599AH79_USD,100,Fixed Rate Bond,,USD
,CX_INE256A01028_NSI,ISIN,CX_INE256A01028_NSI,100,Common Stock,,USD
,CX_US031162AW01_USD,ISIN,CX_US031162AW01_USD,100,Fixed Rate Bond,,USD
,CX_JP3039710003_TYO,ISIN,CX_JP3039710003_TYO,100,Common Stock,,USD
,CX_US37045XBK19_USD,ISIN,CX_US37045XBK19_USD,100,Interest Rate Index Linked Note,,USD
,CX_KYG8569A1067_HKG,ISIN,CX_KYG8569A1067_HKG,100,Common Stock,,USD
